Source IP,Destination IP,Protocol,Port,Size,Time
192.168.1.222,1.1.1.122,ICMP,0,333,2025-05-05 09:17:19
10.10.10.11,172.217.180.28,UDP,32047,4185,2025-05-05 03:05:05
192.168.1.93,1.1.1.57,TCP,445,888,2025-05-04 03:23:13
192.168.1.167,8.8.5.235,TCP,80,4068,2025-05-02 19:39:41
10.10.10.11,8.8.8.2,UDP,53,7066,2025-05-02 10:13:11
10.10.10.10,8.8.5.7,UDP,53,6935,2025-05-05 08:57:41
10.10.10.11,8.8.5.75,TCP,110,7199,2025-05-03 00:37:26
10.10.10.11,172.217.255.155,TCP,41084,6459,2025-05-03 03:13:03
10.10.10.11,8.8.5.180,TCP,21,8072,2025-05-03 22:30:36
10.10.10.11,172.217.149.108,UDP,32869,8085,2025-05-05 16:51:48
10.10.10.10,8.8.5.37,UDP,1194,8531,2025-05-05 22:36:17
192.168.1.190,172.217.17.102,UDP,161,1767,2025-05-05 13:14:06
10.10.10.10,172.217.61.27,UDP,500,3955,2025-05-03 20:22:54
10.10.10.10,8.8.7.10,UDP,68,3801,2025-05-02 05:06:08
10.10.10.11,8.8.4.187,TCP,53411,7454,2025-05-03 08:22:10
192.168.1.26,172.217.238.235,TCP,4330,1067,2025-05-05 15:43:53
192.168.1.50,172.217.251.222,TCP,53,2754,2025-05-06 12:14:36
192.168.1.71,8.8.4.40,TCP,21355,3410,2025-05-02 13:33:35
192.168.1.195,8.8.4.187,UDP,30323,711,2025-05-02 10:34:33
192.168.1.76,1.1.1.201,TCP,53,4627,2025-05-01 13:01:46
10.10.10.11,8.8.8.174,UDP,34415,2863,2025-05-07 13:21:40
10.10.10.11,1.1.1.19,UDP,161,7039,2025-05-01 13:35:58
10.10.10.11,1.1.1.186,UDP,123,3021,2025-05-07 01:48:34
10.10.10.10,1.1.1.182,UDP,69,1832,2025-05-03 16:36:15
192.168.1.72,8.8.4.225,TCP,110,4652,2025-05-01 01:40:29
10.10.10.11,8.8.4.142,TCP,110,2267,2025-05-02 01:17:42
10.10.10.10,172.217.73.7,TCP,143,5568,2025-05-05 08:12:10
192.168.1.144,172.217.47.147,UDP,123,1349,2025-05-06 00:39:06
192.168.1.198,8.8.4.7,TCP,49799,448,2025-05-06 18:47:31
192.168.1.51,8.8.7.161,UDP,31190,780,2025-05-04 16:53:35
10.10.10.10,8.8.5.72,UDP,161,8249,2025-05-06 22:48:14
10.10.10.10,1.1.1.26,TCP,8080,1626,2025-05-07 09:46:40
10.10.10.11,1.1.1.4,UDP,1194,2652,2025-05-02 13:29:37
192.168.1.56,1.1.1.122,TCP,25318,2763,2025-05-06 00:33:57
10.10.10.10,8.8.6.254,TCP,33904,5966,2025-05-03 20:49:03
10.10.10.10,1.1.1.106,TCP,25,8520,2025-05-03 03:41:04
10.10.10.10,8.8.8.138,TCP,8080,2304,2025-05-06 07:51:42
192.168.1.207,1.1.1.252,TCP,445,1220,2025-05-04 15:28:30
10.10.10.10,8.8.8.60,UDP,20108,6278,2025-05-03 09:45:16
192.168.1.155,172.217.168.74,TCP,445,3137,2025-05-04 06:33:15
10.10.10.10,8.8.8.60,TCP,14701,8220,2025-05-01 07:44:19
10.10.10.11,1.1.1.57,UDP,68,4570,2025-05-04 20:20:25
192.168.1.50,1.1.1.16,TCP,443,3927,2025-05-06 06:40:13
192.168.1.140,172.217.54.146,UDP,25997,1320,2025-05-04 11:27:21
10.10.10.10,8.8.8.102,TCP,49303,7992,2025-05-06 00:10:13
192.168.1.63,172.217.192.123,TCP,110,2478,2025-05-03 04:51:45
10.10.10.10,8.8.6.3,UDP,67,4774,2025-05-04 06:00:08
192.168.1.217,8.8.6.90,UDP,53,1004,2025-05-05 16:53:35
192.168.1.170,8.8.6.247,UDP,9537,833,2025-05-07 20:52:46
192.168.1.217,8.8.4.66,UDP,53,1471,2025-05-02 01:21:45
10.10.10.11,1.1.1.43,UDP,27402,6384,2025-05-07 23:41:14
192.168.1.51,8.8.5.68,TCP,445,2591,2025-05-07 15:31:35
192.168.1.97,8.8.8.76,UDP,15362,1941,2025-05-05 09:55:08
192.168.1.92,172.217.63.8,ICMP,0,324,2025-05-07 22:29:38
192.168.1.89,8.8.7.21,TCP,22,4376,2025-05-02 18:21:05
192.168.1.118,8.8.5.156,TCP,110,4124,2025-05-03 13:22:19
192.168.1.27,172.217.227.234,TCP,22,3920,2025-05-07 12:15:13
192.168.1.180,8.8.5.28,TCP,143,3602,2025-05-01 05:52:13
192.168.1.32,8.8.6.230,TCP,23,3948,2025-05-02 09:11:30
192.168.1.179,8.8.5.110,TCP,53607,3510,2025-05-04 21:05:09
192.168.1.195,172.217.183.89,TCP,443,3970,2025-05-05 05:02:58
192.168.1.115,172.217.75.246,TCP,443,4855,2025-05-07 07:08:39
10.10.10.11,172.217.72.245,TCP,80,7859,2025-05-06 08:20:22
10.10.10.10,8.8.4.24,TCP,20,4217,2025-05-03 20:42:51
10.10.10.11,172.217.75.246,UDP,2137,5698,2025-05-03 19:58:37
10.10.10.10,1.1.1.224,UDP,69,5089,2025-05-02 14:52:50
192.168.1.60,172.217.33.233,TCP,19631,1950,2025-05-02 03:02:08
10.10.10.10,8.8.5.78,TCP,16810,2135,2025-05-01 22:55:07
10.10.10.10,172.217.239.73,TCP,58845,6587,2025-05-03 14:14:42
192.168.1.97,172.217.25.153,ICMP,0,219,2025-05-03 05:55:18
192.168.1.88,1.1.1.61,UDP,161,1634,2025-05-01 01:47:09
192.168.1.170,8.8.8.172,TCP,3389,1366,2025-05-03 17:59:40
10.10.10.11,172.217.180.28,TCP,44051,3121,2025-05-03 23:11:02
192.168.1.57,172.217.75.246,TCP,30057,3086,2025-05-04 19:47:43
10.10.10.11,8.8.5.246,TCP,59092,3123,2025-05-05 23:31:40
192.168.1.213,8.8.4.97,TCP,21,3173,2025-05-04 19:53:45
192.168.1.167,8.8.5.28,TCP,53,754,2025-05-07 09:13:33
192.168.1.24,1.1.1.215,UDP,53,879,2025-05-02 04:49:42
10.10.10.10,1.1.1.237,TCP,110,7162,2025-05-03 16:40:46
192.168.1.222,1.1.1.232,UDP,17005,1600,2025-05-06 15:21:22
10.10.10.10,1.1.1.25,UDP,37634,8892,2025-05-05 20:45:41
192.168.1.88,172.217.80.111,UDP,67,1839,2025-05-07 03:00:41
192.168.1.115,8.8.7.130,UDP,64617,1902,2025-05-06 03:27:00
192.168.1.9,8.8.4.115,TCP,21,2766,2025-05-05 07:53:43
192.168.1.56,172.217.237.49,TCP,5356,3278,2025-05-02 01:45:44
10.10.10.10,8.8.6.118,TCP,143,5158,2025-05-02 02:54:25
10.10.10.10,172.217.80.254,UDP,514,3351,2025-05-02 06:21:53
192.168.1.9,172.217.137.163,TCP,445,1384,2025-05-01 16:41:41
192.168.1.29,8.8.6.236,UDP,67,454,2025-05-01 05:30:57
10.10.10.11,172.217.12.215,TCP,25,3497,2025-05-01 03:52:10
192.168.1.75,172.217.225.24,TCP,143,3761,2025-05-01 03:27:19
192.168.1.89,1.1.1.50,TCP,143,3271,2025-05-07 05:48:12
192.168.1.97,8.8.4.235,TCP,21,1613,2025-05-06 09:08:57
10.10.10.11,172.217.12.215,TCP,8080,8049,2025-05-07 07:32:35
10.10.10.10,1.1.1.91,UDP,514,3766,2025-05-01 14:35:55
10.10.10.10,8.8.7.255,TCP,8080,6007,2025-05-07 13:40:00
192.168.1.71,172.217.17.139,UDP,69,1920,2025-05-01 10:40:36
10.10.10.11,8.8.8.2,UDP,53,3167,2025-05-01 09:03:17
192.168.1.219,1.1.1.122,ICMP,0,426,2025-05-05 09:46:56
10.10.10.11,172.217.138.206,TCP,53,5481,2025-05-04 15:47:33
192.168.1.198,8.8.4.119,ICMP,0,187,2025-05-02 23:33:40
192.168.1.63,172.217.12.215,ICMP,0,120,2025-05-02 13:23:38
192.168.1.97,172.217.14.163,TCP,44783,2574,2025-05-06 02:31:13
10.10.10.10,1.1.1.151,UDP,500,3203,2025-05-02 07:23:37
10.10.10.11,172.217.252.62,TCP,10788,6016,2025-05-06 06:26:59
10.10.10.11,8.8.5.68,UDP,60750,7380,2025-05-03 16:09:48
192.168.1.7,8.8.8.172,TCP,445,2377,2025-05-02 06:16:55
192.168.1.221,172.217.39.161,TCP,22,269,2025-05-02 12:20:24
10.10.10.11,1.1.1.104,UDP,500,3139,2025-05-02 03:24:50
192.168.1.51,8.8.7.21,TCP,21,1501,2025-05-06 22:17:47
192.168.1.189,8.8.5.7,UDP,53,1645,2025-05-05 13:55:27
192.168.1.170,172.217.200.185,TCP,8254,1190,2025-05-05 11:38:58
192.168.1.12,8.8.8.172,TCP,445,4003,2025-05-04 16:01:09
192.168.1.237,1.1.1.6,TCP,110,3743,2025-05-05 23:06:58
10.10.10.10,8.8.6.3,UDP,57261,6925,2025-05-03 22:42:41
10.10.10.10,172.217.2.99,UDP,68,3193,2025-05-05 17:21:57
192.168.1.21,8.8.5.177,TCP,20,3227,2025-05-04 08:47:43
10.10.10.11,172.217.130.2,TCP,53,4690,2025-05-02 09:27:44
10.10.10.10,8.8.4.119,TCP,80,2390,2025-05-06 16:04:47
10.10.10.10,8.8.6.232,UDP,67,1565,2025-05-07 22:19:04
10.10.10.11,8.8.8.126,UDP,38529,4276,2025-05-03 23:02:07
192.168.1.198,172.217.18.147,TCP,20,3139,2025-05-04 03:57:57
10.10.10.10,172.217.148.53,TCP,143,3865,2025-05-07 15:14:43
192.168.1.217,172.217.66.194,ICMP,0,36,2025-05-04 04:42:22
10.10.10.10,172.217.62.138,TCP,443,2153,2025-05-01 03:02:22
192.168.1.221,1.1.1.9,UDP,514,1719,2025-05-02 22:55:29
10.10.10.10,8.8.6.216,TCP,42265,7236,2025-05-05 08:00:56
10.10.10.11,172.217.149.108,TCP,110,5067,2025-05-02 07:34:33
192.168.1.130,8.8.6.27,TCP,443,1079,2025-05-05 01:35:17
10.10.10.11,1.1.1.13,UDP,1194,6322,2025-05-06 17:34:12
192.168.1.41,8.8.4.119,UDP,2623,1438,2025-05-04 07:12:53
10.10.10.10,172.217.213.113,TCP,25,7309,2025-05-03 13:06:01
10.10.10.11,172.217.239.73,TCP,20,8395,2025-05-04 00:53:28
10.10.10.11,1.1.1.106,TCP,8080,8603,2025-05-02 03:15:27
10.10.10.11,8.8.8.20,TCP,80,1508,2025-05-03 01:06:15
192.168.1.76,172.217.247.254,TCP,143,4677,2025-05-01 05:08:48
192.168.1.97,1.1.1.91,TCP,445,4401,2025-05-01 21:34:47
192.168.1.229,1.1.1.16,TCP,23,2627,2025-05-04 06:12:38
192.168.1.198,1.1.1.103,TCP,21,1422,2025-05-06 18:10:57
10.10.10.11,8.8.6.37,TCP,445,4846,2025-05-07 19:21:36
192.168.1.213,172.217.152.51,TCP,21,3878,2025-05-06 19:35:14
10.10.10.10,8.8.7.161,TCP,9357,6151,2025-05-06 04:26:08
10.10.10.10,1.1.1.224,TCP,143,8865,2025-05-03 20:25:55
10.10.10.11,8.8.6.3,TCP,25,3810,2025-05-02 06:02:00
192.168.1.190,8.8.7.14,TCP,52914,2695,2025-05-07 04:03:50
10.10.10.11,8.8.8.197,UDP,53,3064,2025-05-05 17:06:06
10.10.10.11,172.217.133.214,TCP,3389,5013,2025-05-07 05:25:10
10.10.10.11,172.217.133.214,TCP,8080,7834,2025-05-06 08:44:53
10.10.10.11,1.1.1.2,UDP,1194,8057,2025-05-05 01:08:53
10.10.10.11,172.217.2.99,UDP,6463,4769,2025-05-04 20:43:31
192.168.1.40,172.217.76.205,TCP,53272,491,2025-05-02 15:32:28
192.168.1.75,172.217.188.90,TCP,53,3467,2025-05-02 14:46:20
192.168.1.32,172.217.60.55,TCP,58016,3626,2025-05-07 14:20:53
10.10.10.11,8.8.8.102,TCP,15107,8040,2025-05-07 08:30:33
10.10.10.11,8.8.5.178,UDP,46254,6556,2025-05-02 02:24:09
10.10.10.10,8.8.7.10,UDP,44698,7652,2025-05-01 19:09:17
192.168.1.92,8.8.8.224,TCP,10648,658,2025-05-03 00:27:01
10.10.10.10,172.217.99.243,TCP,53,6823,2025-05-03 23:03:39
192.168.1.155,172.217.251.222,TCP,25,4051,2025-05-05 23:51:52
192.168.1.118,1.1.1.55,TCP,443,438,2025-05-03 03:09:20
10.10.10.10,172.217.139.17,UDP,68,4468,2025-05-04 16:52:46
10.10.10.11,172.217.225.24,TCP,23,6644,2025-05-01 00:48:33
10.10.10.10,172.217.225.129,TCP,25,3357,2025-05-07 23:05:30
10.10.10.11,8.8.6.232,TCP,22,5323,2025-05-03 22:24:28
192.168.1.59,8.8.7.172,TCP,143,4200,2025-05-03 05:36:28
192.168.1.246,172.217.200.185,TCP,21,1031,2025-05-04 06:21:53
192.168.1.144,1.1.1.98,TCP,3389,4086,2025-05-05 07:23:55
192.168.1.217,8.8.6.230,UDP,69,1417,2025-05-06 16:06:34
192.168.1.196,172.217.206.159,TCP,80,1706,2025-05-07 12:40:58
192.168.1.29,1.1.1.205,TCP,25,1350,2025-05-05 20:55:40
192.168.1.181,1.1.1.85,TCP,20,469,2025-05-03 03:31:00
192.168.1.8,172.217.138.206,TCP,20,993,2025-05-03 13:28:41
192.168.1.71,8.8.7.54,TCP,51198,4916,2025-05-05 14:47:38
192.168.1.23,172.217.149.141,TCP,25,1673,2025-05-01 07:35:29
10.10.10.10,8.8.5.152,TCP,143,5781,2025-05-02 05:15:30
10.10.10.10,8.8.7.228,UDP,68,1714,2025-05-06 11:39:23
10.10.10.11,1.1.1.20,TCP,6738,3854,2025-05-07 21:56:46
192.168.1.21,1.1.1.124,TCP,53,2085,2025-05-01 11:59:01
10.10.10.10,8.8.5.178,UDP,1194,4730,2025-05-01 17:43:58
192.168.1.109,1.1.1.49,TCP,53,3290,2025-05-06 18:25:12
192.168.1.196,172.217.225.129,TCP,80,4604,2025-05-04 15:16:32
10.10.10.10,1.1.1.221,UDP,67,7063,2025-05-07 05:54:48
10.10.10.11,172.217.187.3,TCP,53,6298,2025-05-02 21:14:16
192.168.1.213,8.8.7.130,TCP,12746,620,2025-05-06 02:12:43
10.10.10.10,1.1.1.226,UDP,1194,2184,2025-05-04 14:03:44
192.168.1.246,1.1.1.115,TCP,7767,4981,2025-05-04 18:45:20
10.10.10.11,1.1.1.226,UDP,53,7277,2025-05-04 02:18:59
10.10.10.11,172.217.124.151,UDP,123,5650,2025-05-07 22:05:11
192.168.1.98,8.8.4.115,TCP,23,1841,2025-05-03 10:37:17
10.10.10.11,172.217.137.163,UDP,500,4464,2025-05-06 18:48:21
10.10.10.10,1.1.1.85,UDP,500,3646,2025-05-05 03:27:21
192.168.1.98,8.8.4.131,TCP,8080,2773,2025-05-02 07:22:58
10.10.10.10,172.217.39.161,TCP,110,7408,2025-05-02 12:03:11
10.10.10.10,172.217.225.129,UDP,69,3896,2025-05-04 09:19:39
10.10.10.11,8.8.6.133,TCP,80,2701,2025-05-01 15:01:52
10.10.10.11,8.8.5.252,UDP,514,4373,2025-05-03 10:10:22
10.10.10.10,172.217.0.142,TCP,11658,8252,2025-05-02 11:24:05
192.168.1.213,172.217.80.111,UDP,500,1324,2025-05-06 10:14:41
192.168.1.41,172.217.152.85,TCP,445,4225,2025-05-01 09:10:49
10.10.10.11,8.8.4.187,UDP,1194,2317,2025-05-02 21:03:20
10.10.10.11,172.217.152.85,UDP,500,8471,2025-05-03 17:32:26
192.168.1.219,8.8.5.180,UDP,53,745,2025-05-04 20:10:53
10.10.10.10,172.217.101.83,UDP,67,8329,2025-05-02 22:19:55
192.168.1.190,8.8.5.2,TCP,3389,4202,2025-05-01 07:49:02
10.10.10.10,8.8.6.230,TCP,23,7407,2025-05-05 11:29:34
192.168.1.219,1.1.1.168,ICMP,0,452,2025-05-06 04:07:47
192.168.1.180,1.1.1.19,TCP,20722,4286,2025-05-05 21:52:48
192.168.1.63,172.217.25.153,TCP,40333,519,2025-05-07 10:47:24
192.168.1.144,172.217.20.253,TCP,23,1962,2025-05-05 06:47:17
192.168.1.190,172.217.191.124,TCP,8080,4719,2025-05-02 13:47:54
192.168.1.36,8.8.6.230,UDP,123,964,2025-05-06 15:27:28
192.168.1.25,172.217.66.194,TCP,22,4588,2025-05-05 19:12:19
10.10.10.11,8.8.4.162,TCP,20,8801,2025-05-07 06:52:34
192.168.1.92,8.8.5.180,TCP,445,2017,2025-05-01 04:52:11
192.168.1.56,172.217.220.161,UDP,1194,1955,2025-05-07 23:11:10
192.168.1.75,172.217.152.51,UDP,67,1892,2025-05-04 04:05:51
192.168.1.27,172.217.165.64,TCP,80,2248,2025-05-06 13:03:47
192.168.1.152,172.217.217.242,UDP,9234,1959,2025-05-07 12:35:31
10.10.10.10,8.8.7.11,TCP,23,7511,2025-05-06 14:24:47
192.168.1.181,8.8.6.153,ICMP,0,317,2025-05-07 11:14:10
10.10.10.10,8.8.5.58,UDP,49444,4314,2025-05-07 17:35:55
10.10.10.10,8.8.5.110,UDP,53,7391,2025-05-02 19:37:30
192.168.1.7,1.1.1.115,ICMP,0,414,2025-05-05 09:01:48
10.10.10.11,172.217.0.142,UDP,53,4565,2025-05-06 16:31:15
10.10.10.11,1.1.1.132,TCP,21,8505,2025-05-02 01:10:07
10.10.10.11,8.8.8.63,TCP,20,4639,2025-05-06 13:59:17
192.168.1.29,172.217.239.141,TCP,21,2903,2025-05-01 21:34:27
10.10.10.11,172.217.15.155,UDP,514,5959,2025-05-05 19:36:06
10.10.10.10,1.1.1.168,TCP,25,5857,2025-05-03 15:11:37
10.10.10.11,172.217.17.157,UDP,67,5120,2025-05-01 00:51:20
10.10.10.11,8.8.5.250,UDP,514,4950,2025-05-06 16:05:42
192.168.1.26,8.8.7.228,ICMP,0,305,2025-05-05 14:30:17
10.10.10.11,172.217.76.205,TCP,49407,4616,2025-05-01 03:40:43
10.10.10.11,172.217.148.70,UDP,123,5243,2025-05-01 04:46:37
192.168.1.152,1.1.1.187,TCP,22,2458,2025-05-03 06:53:56
10.10.10.11,8.8.8.138,TCP,110,2636,2025-05-04 15:32:55
192.168.1.26,172.217.255.1,UDP,69,1541,2025-05-01 14:57:29
10.10.10.10,8.8.6.27,UDP,44830,8908,2025-05-04 02:01:27
10.10.10.10,8.8.7.43,UDP,53,5959,2025-05-01 03:49:26
192.168.1.118,172.217.54.146,UDP,69,575,2025-05-01 19:44:47
192.168.1.56,8.8.8.20,ICMP,0,420,2025-05-06 16:38:17
10.10.10.10,8.8.4.176,UDP,8677,8329,2025-05-05 16:46:35
10.10.10.10,8.8.4.119,TCP,25,3435,2025-05-05 16:58:11
192.168.1.219,172.217.171.116,TCP,20,2681,2025-05-01 03:31:43
10.10.10.10,8.8.6.90,TCP,110,5579,2025-05-05 08:37:02
192.168.1.8,172.217.0.142,TCP,22,4108,2025-05-06 14:01:55
192.168.1.181,172.217.167.107,TCP,443,1052,2025-05-07 00:31:27
192.168.1.237,1.1.1.222,ICMP,0,492,2025-05-06 14:58:04
192.168.1.8,172.217.227.234,TCP,23,4964,2025-05-07 20:44:31
192.168.1.229,1.1.1.49,UDP,68,1639,2025-05-02 04:37:04
192.168.1.142,8.8.6.232,TCP,3389,2653,2025-05-01 08:25:53
192.168.1.142,8.8.7.54,UDP,10018,840,2025-05-02 08:19:19
10.10.10.11,172.217.171.116,TCP,23,3248,2025-05-02 21:04:01
10.10.10.11,8.8.4.131,TCP,443,5463,2025-05-06 20:52:17
192.168.1.72,172.217.14.144,TCP,21,3284,2025-05-07 16:23:53
10.10.10.10,8.8.5.178,UDP,68,6918,2025-05-07 22:48:20
192.168.1.18,8.8.5.152,TCP,3389,2139,2025-05-07 02:08:20
10.10.10.10,172.217.2.99,TCP,20,4534,2025-05-04 19:55:54
192.168.1.184,8.8.6.31,TCP,445,2790,2025-05-01 03:29:23
192.168.1.12,8.8.4.187,TCP,445,839,2025-05-07 13:03:09
10.10.10.11,172.217.72.245,UDP,48872,5416,2025-05-01 08:14:10
10.10.10.11,1.1.1.114,TCP,53,2367,2025-05-06 07:33:38
10.10.10.11,8.8.7.11,TCP,21,4215,2025-05-07 18:52:54
10.10.10.10,172.217.251.222,UDP,53,4562,2025-05-04 05:47:29
192.168.1.184,8.8.7.130,TCP,21,947,2025-05-02 09:15:10
192.168.1.29,172.217.238.235,TCP,20,4847,2025-05-04 12:39:37
192.168.1.180,1.1.1.49,TCP,24028,250,2025-05-03 04:50:17
192.168.1.40,1.1.1.103,TCP,110,2528,2025-05-02 08:20:24
10.10.10.11,1.1.1.2,UDP,48795,2081,2025-05-04 10:20:58
10.10.10.11,8.8.6.185,UDP,161,8051,2025-05-01 18:19:02
10.10.10.11,172.217.2.99,TCP,143,4907,2025-05-02 13:28:41
192.168.1.92,172.217.192.123,TCP,22,737,2025-05-06 05:50:00
192.168.1.229,8.8.5.7,UDP,1194,1129,2025-05-06 08:27:20
10.10.10.10,172.217.72.245,UDP,68,4210,2025-05-07 18:21:23
10.10.10.10,8.8.8.174,TCP,54497,8390,2025-05-07 06:01:09
10.10.10.10,172.217.77.114,UDP,67,5977,2025-05-05 20:13:03
10.10.10.11,1.1.1.87,UDP,1194,3154,2025-05-03 10:01:22
10.10.10.10,1.1.1.55,TCP,23,1858,2025-05-04 02:07:55
192.168.1.98,8.8.8.2,ICMP,0,329,2025-05-03 04:14:45
192.168.1.89,1.1.1.147,TCP,26880,3027,2025-05-02 18:39:51
192.168.1.76,8.8.5.7,TCP,80,4509,2025-05-02 09:06:09
192.168.1.253,1.1.1.55,UDP,500,113,2025-05-07 09:45:45
192.168.1.115,8.8.4.218,TCP,443,2200,2025-05-04 13:10:16
10.10.10.10,172.217.39.161,UDP,5912,8168,2025-05-01 04:30:21
192.168.1.219,8.8.5.214,TCP,25,875,2025-05-05 12:18:26
10.10.10.11,1.1.1.138,TCP,20,7477,2025-05-05 07:52:11
192.168.1.88,1.1.1.132,UDP,53,1589,2025-05-07 16:04:36
192.168.1.32,1.1.1.47,TCP,3389,4548,2025-05-03 00:34:13
10.10.10.10,172.217.148.70,TCP,25,8376,2025-05-06 18:53:17
192.168.1.198,172.217.158.144,TCP,33847,3084,2025-05-05 07:50:01
10.10.10.10,8.8.7.172,TCP,20,1544,2025-05-05 05:18:51
10.10.10.10,172.217.61.27,UDP,69,8587,2025-05-06 00:02:24
10.10.10.10,8.8.8.110,UDP,123,4068,2025-05-01 14:21:35
192.168.1.27,1.1.1.240,TCP,41483,1613,2025-05-04 14:38:13
10.10.10.10,172.217.206.159,UDP,67,2546,2025-05-07 19:33:55
10.10.10.10,8.8.4.225,UDP,18928,5154,2025-05-02 15:17:43
10.10.10.10,1.1.1.20,UDP,1194,8511,2025-05-07 23:18:36
10.10.10.10,8.8.4.24,UDP,53,3205,2025-05-03 05:11:43
192.168.1.109,8.8.4.136,TCP,8080,3666,2025-05-06 19:19:14
192.168.1.170,1.1.1.167,TCP,80,4497,2025-05-03 13:07:18
10.10.10.11,172.217.237.49,TCP,22,1638,2025-05-06 19:30:53
10.10.10.10,8.8.5.110,TCP,23,8968,2025-05-01 01:25:51
10.10.10.11,8.8.8.36,TCP,23,3398,2025-05-07 12:29:17
10.10.10.11,1.1.1.132,UDP,6091,5017,2025-05-03 13:27:42
10.10.10.10,172.217.255.1,TCP,110,2438,2025-05-02 02:27:26
10.10.10.10,1.1.1.215,UDP,68,7244,2025-05-01 07:23:58
10.10.10.10,172.217.80.254,UDP,161,7970,2025-05-02 09:41:49
10.10.10.11,1.1.1.2,TCP,143,4858,2025-05-06 12:16:32
10.10.10.11,8.8.4.2,UDP,42974,7047,2025-05-04 01:44:53
10.10.10.10,1.1.1.224,UDP,1194,4631,2025-05-01 18:31:10
10.10.10.10,8.8.6.232,TCP,12934,2246,2025-05-02 22:53:38
192.168.1.71,172.217.47.147,UDP,1194,976,2025-05-01 16:12:18
10.10.10.11,172.217.247.254,TCP,80,1663,2025-05-02 03:56:21
192.168.1.12,172.217.103.94,TCP,20,995,2025-05-01 19:02:13
10.10.10.11,172.217.159.5,TCP,110,3288,2025-05-03 11:20:49
10.10.10.10,1.1.1.59,UDP,1194,5880,2025-05-06 18:23:55
192.168.1.167,8.8.5.79,UDP,67,559,2025-05-06 06:58:45
192.168.1.87,8.8.6.185,TCP,143,3638,2025-05-02 19:33:46
10.10.10.11,1.1.1.25,TCP,35607,6250,2025-05-01 15:05:21
10.10.10.10,172.217.47.147,TCP,20,3320,2025-05-03 08:51:59
192.168.1.12,172.217.30.177,TCP,41470,1209,2025-05-06 05:55:55
10.10.10.11,8.8.7.14,UDP,123,4336,2025-05-01 23:35:08
192.168.1.23,8.8.5.75,TCP,53,2470,2025-05-04 10:46:32
10.10.10.10,1.1.1.16,TCP,80,5385,2025-05-04 21:15:52
192.168.1.151,172.217.152.85,UDP,500,1559,2025-05-02 22:57:18
192.168.1.246,8.8.5.214,UDP,53,1700,2025-05-06 20:35:09
10.10.10.11,8.8.5.156,TCP,22,8214,2025-05-03 05:05:33
10.10.10.11,172.217.116.124,TCP,25,4791,2025-05-06 04:11:37
10.10.10.11,172.217.54.146,TCP,8080,8317,2025-05-01 06:31:02
10.10.10.11,8.8.7.14,TCP,8080,4319,2025-05-03 15:15:45
10.10.10.10,8.8.4.229,TCP,10672,5449,2025-05-02 06:05:04
10.10.10.10,172.217.129.130,TCP,143,5591,2025-05-05 20:56:04
192.168.1.142,8.8.8.20,TCP,443,3345,2025-05-05 06:23:31
192.168.1.140,172.217.200.139,UDP,69,723,2025-05-06 14:23:03
10.10.10.11,172.217.139.17,TCP,22,4932,2025-05-01 02:35:46
192.168.1.109,1.1.1.182,ICMP,0,365,2025-05-03 13:24:08
192.168.1.207,1.1.1.205,TCP,23,3025,2025-05-01 04:06:55
10.10.10.11,1.1.1.122,TCP,37235,4147,2025-05-05 04:20:14
10.10.10.11,172.217.129.130,UDP,67,3523,2025-05-04 02:13:04
192.168.1.170,172.217.18.194,TCP,445,3664,2025-05-01 14:59:05
192.168.1.198,172.217.218.76,TCP,22,1160,2025-05-04 12:53:39
10.10.10.11,1.1.1.237,TCP,23,3077,2025-05-03 22:26:44
10.10.10.10,8.8.8.81,UDP,69,4865,2025-05-02 12:37:52
192.168.1.75,172.217.40.78,UDP,500,851,2025-05-06 09:19:48
10.10.10.11,172.217.180.28,UDP,53,3366,2025-05-04 00:13:44
192.168.1.68,8.8.8.174,TCP,443,1047,2025-05-02 08:18:40
192.168.1.213,1.1.1.64,TCP,445,2494,2025-05-02 12:50:01
10.10.10.10,8.8.8.224,TCP,53,8920,2025-05-05 00:31:22
192.168.1.213,172.217.124.151,TCP,25,1925,2025-05-01 00:09:54
192.168.1.59,1.1.1.186,TCP,80,652,2025-05-02 02:24:31
10.10.10.11,172.217.239.141,TCP,26144,4201,2025-05-03 16:58:09
192.168.1.26,8.8.4.66,TCP,18142,1662,2025-05-04 05:19:21
192.168.1.196,8.8.6.100,TCP,143,446,2025-05-05 13:08:21
10.10.10.11,172.217.33.233,UDP,53,5339,2025-05-03 07:41:38
192.168.1.24,1.1.1.50,TCP,52347,3508,2025-05-05 22:11:08
10.10.10.11,1.1.1.114,TCP,22,8180,2025-05-05 18:59:20
192.168.1.50,1.1.1.252,TCP,58314,3806,2025-05-02 05:02:35
192.168.1.155,172.217.17.102,TCP,23,255,2025-05-04 03:57:33
10.10.10.11,8.8.7.157,TCP,8080,6232,2025-05-04 11:52:47
192.168.1.59,172.217.129.130,TCP,3389,1825,2025-05-02 08:14:01
10.10.10.11,8.8.4.187,UDP,69,8508,2025-05-01 01:44:29
10.10.10.10,1.1.1.125,UDP,15015,7385,2025-05-01 16:15:48
192.168.1.9,1.1.1.6,TCP,45585,717,2025-05-03 16:14:42
10.10.10.11,8.8.5.72,UDP,53,5693,2025-05-01 23:59:07
10.10.10.11,172.217.117.83,UDP,1194,3342,2025-05-05 03:32:27
